Layer,Target,Num_Devices,Device_List,Num_Vendors,Vendors,Is_Implicit,FlowUID_Count,FlowSet_Hash,Dedup_Group_ID,Dedup_Group_Size
IP,52.21.112.4,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,5,6b3b28c89ccd93c9d93346abbfdff2ba68b3c540,SET_000333,1
IP,52.21.1.20,2,LG Smart TV_Mon(us)|Roku4_YT,2,lg|roku,TRUE,4,0dd73589ef3dcca86ef8d0eb88197caefed623ce,SET_000334,1
IP,54.164.216.123,2,Amazon Fire TV_Mon(us)|Roku4_YT,2,amazon|roku,TRUE,3,941c83e9785b3e283f883bfce7bc2e79a3e8e159,SET_000335,1
IP,64.233.177.154,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,0af308770ca299f4cf9a39be9536f24a71ab175e,SET_000336,1
IP,54.208.206.93,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,fca3f36a6182c4f0715f957f3378a8afa15a42a4,SET_000337,1
IP,52.55.13.122,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,2344cd6537752ed8649b46bdbf40b82211889427,SET_000338,1
IP,52.204.217.0,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,023c9d07298add3ad00f21275af6a5e4268f45bb,SET_000339,1
IP,52.84.133.182,2,August Doorbell Camera_YT|Roku4_YT,2,august|roku,TRUE,2,7d9169d1330ed61eb8dc1fe8cab059081b1203c2,SET_000340,1
IP,52.86.215.195,2,LG Smart TV_Our|Roku4_YT,2,lg|roku,TRUE,6,4bf5cc123f78e7ac2e3a6c3a662449e81cd59e9f,SET_000341,1
IP,34.230.201.128,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,19086ac9f18f30c8a9e504fa8d105c159c99dd51,SET_000342,1
IP,52.21.167.43,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,76311cf09b2acaf7fa4b537c1d05f6ae94eb2007,SET_000343,1
IP,54.208.220.178,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,4eb198f3177b0e017b6339ea5c9139fd7f1fc883,SET_000344,1
IP,34.205.248.36,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,8,92152f3984800369b92ca82e5fce9aa5f7e5e4a6,SET_000345,1
IP,54.88.253.197,2,LG Smart TV_Mon(us)|Roku4_YT,2,lg|roku,TRUE,5,c890173250f39ceb5c3588501a78d07422f038fe,SET_000346,1
IP,34.236.115.41,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,70ccc395341cb49655b247ac144df5b4133ac42f,SET_000347,1
IP,52.1.124.170,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,b4ec63208319b3e90b8b7258fbe011e1e763e229,SET_000348,1
IP,52.207.91.135,2,Amazon Fire TV_Mon(us)|Roku4_YT,2,amazon|roku,TRUE,2,78abd826d8e5434b9201642f8cbc99d0e16cfa49,SET_000349,1
IP,52.21.45.48,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,027b1c954f0d2b4f1e0c64be7b366097f22fe15b,SET_000350,1
IP,34.231.232.204,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,8da2e868eceab549a4c06a26540207727c6bc11c,SET_000351,1
IP,54.165.138.52,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,2314aee5653ca42372712f6e5438ae944a268dc9,SET_000352,1
IP,54.152.94.157,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,d3c5b5ab1e6e6c83f2d0c833ac8aac0c43ceb039,SET_000353,1
IP,23.198.7.174,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,64e8c82c9eca684818a02c3715ff4b9b0b7b6291,SET_000355,1
IP,54.239.172.179,2,Roku4_YT|TP-Link WiFi Plug_YT,2,roku|tp-link,TRUE,3,49cacb247822420eabdce414cc53f3c675d0df3e,SET_000356,1
IP,34.230.98.108,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,4,d936d69da4e9247bb8f060d0ec4a71c76b4efa81,SET_000357,1
IP,34.225.210.36,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,166683bce3d3fcfe71fd48f046d0a308dd03c3d1,SET_000358,1
IP,52.201.152.21,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,48abfb689fcb680dbdc82a6a279f0f79fdbe3d39,SET_000359,1
IP,34.237.208.216,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,3,23d97e4b64ae82de1bc3140d6cea9df7efa2fa5b,SET_000360,1
IP,52.38.111.33,2,Roku4_YT|Samsung Smart TV_YT,2,roku|samsung,TRUE,2,3a562697837cd905899ac4db20fea3d5db2e44cc,SET_000361,1
IP,52.20.113.99,2,LG Smart TV_Our2|Roku4_YT,2,lg|roku,TRUE,3,b5e86e694df05294b028d966301ba294eafafa73,SET_000362,1
IP,34.204.33.117,2,Bose Sound Touch10_YT|Roomba_YT,2,bose|roomba,TRUE,20,5f526e73036d953f35d557c8bfaa3236fac2c118,SET_000363,1
IP,52.201.206.6,2,Bose Sound Touch10_YT|Roomba_YT,2,bose|roomba,TRUE,123,00a725f80478b67efae4cc7efe53ac588cb1fb8e,SET_000364,1
IP,52.217.10.180,2,Amazon Echo Gen2_Our|Samsung Dryer_IoTLS,2,amazon|samsung,TRUE,2,6fc90ffed84edd2668f89efa9261e5aea8cf2169,SET_000365,1
IP,176.32.101.52,8,Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Fire TV_Mon(us)|Samsung Dryer_IoTLS,2,amazon|samsung,TRUE,55,c209f658a8a72a5f857e0a56dc090785a18c69a5,SET_000366,1
IP,52.119.197.96,8,Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Echodot3a_IoTLS|Samsung Dryer_IoTLS,2,amazon|samsung,TRUE,62,c4820aa076cfc858b21c0a43c51b0cb770fe3ff3,SET_000368,1
IP,176.32.99.246,7,Amazon Echo Gen1_Our2|Amazon Echo Gen1_UNSW|Amazon Echo Gen1_YT|Amazon Echo Gen2_Our|Amazon Echo Look_Our|Amazon Fire TV_YT|Samsung Dryer_IoTLS,2,amazon|samsung,TRUE,23,42d087db14b0584f801fbd24225ae8d2909f9106,SET_000369,1
IP,54.239.27.116,12,Amazon Echo Gen1_Mon(us)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen1_YT|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Fire TV_Mon(us)|Amazon Fire TV_YT|Samsung Dryer_IoTLS,2,amazon|samsung,TRUE,107,bf92cb7cc91259ad51b47dd642e6b3de787ede7a,SET_000370,1
IP,52.216.233.35,3,Amazon Echo Gen1_Our|Amazon Echo Gen2_Our|Samsung Smart TV_Mon(uk),2,amazon|samsung,TRUE,4,a15c8c2aac04bda74041a982c63dffe1651953cc,SET_000372,1
IP,52.85.236.220,2,Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,46,deb7257445bd49112fd68eee7f987cbc15a72bf6,SET_000374,1
IP,52.85.236.72,2,Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,79,9e2a5b21b3a538e8a5aa8087ecd38c75dfd8822e,SET_000375,1
IP,172.217.10.142,2,Google Home Mini3_IoTLS|Samsung Smart TV_Mon(us),2,google|samsung,TRUE,5,61cba8e42d8349252b468cf49de1c89c9450edd7,SET_000376,1
IP,172.217.12.174,2,Google Home Mini_Mon(us)|Samsung Smart TV_Mon(us),2,google|samsung,TRUE,8,8c98c561f07d37568c9e296aab7874a639016a47,SET_000377,1
IP,172.217.10.14,3,Google Home Mini3_IoTLS|Google Home Mini_Mon(us)|Samsung Smart TV_Mon(us),2,google|samsung,TRUE,4,ab91b505945c2f8c8e09195840f50952b22c4d20,SET_000378,1
IP,52.85.138.61,2,Amazon Fire TV_YT|Samsung Smart TV_Mon(us),2,amazon|samsung,TRUE,4,823d567e685f10f0045899f511f49839810ebbf9,SET_000379,1
IP,172.217.10.110,2,Google Home Mini_Mon(us)|Samsung Smart TV_Mon(us),2,google|samsung,TRUE,5,91d3ea6eb4fa16851d9e980a52475a4bb03c1c6a,SET_000380,1
IP,18.32.197.78,2,Apple TV_Mon(us)|Samsung Smart TV_Mon(us),2,apple|samsung,TRUE,2,c2bae47d215c271cfbe8edb3816e658a619936dd,SET_000381,1
IP,34.202.133.11,2,Amazon Fire TV_Mon(us)|Samsung Smart TV_YT,2,amazon|samsung,TRUE,4,b754d482ef724c4b78a71ac2be5a3b02755248e0,SET_000382,1
IP,34.228.124.30,2,Amazon Fire TV_Mon(us)|Samsung Smart TV_YT,2,amazon|samsung,TRUE,4,1c4df87d0c5c81a225a4625a45d1e9b81137baa5,SET_000383,1
IP,143.215.203.39,3,Apple Home Pod_YT|Apple TV(4thGen)_YT|Samsung Smart TV_YT,2,apple|samsung,TRUE,29,bfd130c2d2263052358a6889a72a44088d2a4e55,SET_000384,1
IP,52.207.119.102,2,Amazon Fire TV_Mon(us)|Samsung Smart TV_YT,2,amazon|samsung,TRUE,2,7e8e475353e88fc7babf978d9e3b126366646e4b,SET_000385,1
IP,52.94.225.50,2,Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,2,d6bb6a91b1f6cc4373035a53db8557acdf8a27b4,SET_000386,1
IP,52.84.132.124,2,Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,15,b496454109a3f4be2ffd9b3a36c0ce2dc9b06425,SET_000387,1
IP,52.94.225.8,3,Amazon Fire TV_Mon(us)|Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,7,b1a9491f56a57fa6e53f8a55998636e363d6aa70,SET_000389,1
IP,52.119.196.28,6,Amazon Echo Gen1_Our|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,18,0810b5efc24c4d3a4abdde84e77ae0a7d071eb0a,SET_000390,1
IP,143.215.203.32,3,Apple Home Pod_YT|Apple TV(4thGen)_YT|Samsung Smart TV_YT,2,apple|samsung,TRUE,52,637d1997546a78b1a41c3c14d38ae5a93ab58c89,SET_000391,1
IP,108.177.122.139,3,Google Home Mini_YT|Google Home_YT|Samsung Smart TV_YT,2,google|samsung,TRUE,44,b2e1c2486d2f73333a85e1f552cef006de349cfe,SET_000393,1
IP,216.58.195.132,3,Google Home Mini_YT|Google Home_YT|Samsung Smart TV_YT,2,google|samsung,TRUE,5,09f10ed535a11b1195fd8252c261cfe23f58ca2b,SET_000394,1
IP,52.84.74.119,2,Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,3,706a5e7cbddb2919b607eaa7e3fb6307857ebfbf,SET_000395,1
IP,129.94.5.88,2,Samsung SmartCam_UNSW|TP-Link Day Night Cloud camera_UNSW,2,samsung|tp-link,TRUE,19,1d5d3b574f011c10feaabbdc65de6a032db9597b,SET_000396,1
IP,52.84.74.217,2,Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,28,aab241c8647dc42f69a13d6a0d66de6ac43703a9,SET_000397,1
IP,52.85.236.140,2,Amazon Fire TV_YT|Samsung Smart TV_YT,2,amazon|samsung,TRUE,5,18b8c3a5c581262c38a58a2121e59e61f6e2aa22,SET_000398,1
IP,54.148.195.111,2,Flux Bulb_Mon(us)|Smart WiFi Plug01_Our2,2,flux|unknown,TRUE,17,bbe647a458302164f32ae2fdf0ad2af9db57b99a,SET_000399,1
IP,120.52.181.238,2,Smartmi Humidifier_selfdata|xiaobaismart_camera,2,smartmi|xiaobai,TRUE,3,c781484333e9cf31eda47e659f8b089438a5fce3,SET_000400,1
IP,111.202.1.237,2,Smartmi Humidifier_selfdata|xiaobaismart_camera,2,smartmi|xiaobai,TRUE,2,b5773e702345c509e501d2ec7a834479a53fc8d6,SET_000401,1
IP,106.15.241.149,2,Tenda Camera_selfdata|Xiaobai Camera_selfdata,2,tenda|xiaobai,TRUE,3,cd393f10312b0e5819422f5a0849d4f6466a73f7,SET_000405,1
IP,47.114.236.51,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,11,5dd71b1bbc9c9c506211089ef861cb1524f80ba5,SET_000406,1
IP,47.96.32.142,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,3,b7b121d26c06c33f7387d21f769768f98360ae0e,SET_000407,1
IP,47.98.2.203,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,4,f929d1802bb086e280d83d76be37c178d9f248f2,SET_000408,1
IP,47.96.32.228,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,3,4178338760f975232d677bb7281776211ec30dbd,SET_000409,1
IP,47.111.48.239,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,10,edefed43528ba0396d546883aa73eae368c9d9b9,SET_000410,1
IP,47.98.0.183,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,3,dffb3b48b279c3b4780adae44f9ab980eadc7e69,SET_000411,1
IP,47.97.242.6,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,5,a5b10460471a59e2459eb116c023676a9c170e1a,SET_000412,1
IP,47.97.247.71,2,Tianmao Speaker_selfdata|midea_mirror,2,midea|tianmao,TRUE,8,9d67b4e0f1023eeaf01f3b4755c6bf84b19488e7,SET_000413,1
IP,52.84.133.65,2,Bose Sound Touch10_YT|TP-Link SmartWiFi LED Bulb_YT,2,bose|tp-link,TRUE,5,510351c2855251448a0deb3630f8da74e2574173,SET_000417,1
IP,54.239.172.70,2,Amazon Fire TV_YT|TP-Link SmartWiFi LED Bulb_YT,2,amazon|tp-link,TRUE,2,7eb97f9e2c78a8e9fb677098fd4655a942afd951,SET_000418,1
IP,81.69.183.170,3,Hongyar Plug_selfdata|Tuya Plug_selfdata|Tuya Sensor_selfdata,2,hongyar|tuya,TRUE,79,4f1dc9bc60521e01e47199bd1292133f9699ce8b,SET_000419,1
IP,121.5.96.167,3,Hongyar Plug_selfdata|Tuya Plug_selfdata|Tuya Sensor_selfdata,2,hongyar|tuya,TRUE,7,12c6aed189ace8799fcbbbc4482f37e4e2306bb8,SET_000420,1
IP,42.192.31.13,2,Hongyar Plug_selfdata|Tuya Plug_selfdata,2,hongyar|tuya,TRUE,2,c24acba2b1ae18a8fe68b27b1ba55f79a867f69a,SET_000421,1
IP,223.109.185.46,2,Lenovo Camera_selfdata|Xiaobai Camera_selfdata,2,lenovo|xiaobai,TRUE,2,a516734ff9c61aa10242a8da8490a4029db886ef,SET_000423,1
IP,223.109.147.36,2,Xiaobai Camera_selfdata|Xiaopai Camera_selfdata,2,xiaobai|xiaopai,TRUE,2,b42a2103e68c44b9254c933603377843e6183d85,SET_000424,1
IP,47.103.101.80,2,Xiaobai Camera_selfdata|Xiaopai Camera_selfdata,2,xiaobai|xiaopai,TRUE,3,215c5bab9375c5049af9b61686a825ce1dc2baba,SET_000425,1
IP,120.92.65.240,2,Xiaobai Y2camera_selfdata|xiaomitv_speaker,2,xiaobai|xiaomi,TRUE,3,02a3e84d0b5d0e21390c5f41034f9d985f3cd7c3,SET_000428,1
IP,180.163.55.29,2,Lenovo Camera_selfdata|Xiaobai Camera_selfdata,2,lenovo|xiaobai,TRUE,2,c061c511856d2547e62dc04a33333bb41e5dbd2f,SET_000429,1
IP,180.163.71.207,2,Xiaobai Camera_selfdata|Xiaopai Camera_selfdata,2,xiaobai|xiaopai,TRUE,2,4e8977065a180c4cffa761101efd59250ea55275,SET_000431,1
IP,180.163.56.83,2,Lenovo Camera_selfdata|Xiaobai Camera_selfdata,2,lenovo|xiaobai,TRUE,2,1ac382fe5f56896632da0968d1572769ebfb3e30,SET_000432,1
IP,180.163.202.38,2,Xiaobai Camera_selfdata|Xiaopai Camera_selfdata,2,xiaobai|xiaopai,TRUE,2,6bffa6a84096f269751e37e85727f7e35d702255,SET_000433,1
IP,111.206.101.16,2,Xiaobai Doorbell_selfdata|Xiaomi Camera_selfdata,2,xiaobai|xiaomi,TRUE,2,e82e413680d1c1d56ea058074bdd94af682e568b,SET_000436,1
IP,110.43.68.95,3,Xiaomao Camera_selfdata|Xiaomi Camera3_selfdata|xiaomitv_speaker,2,xiaomao|xiaomi,TRUE,176,057c60277ffe9e232ad591764a44804fd5ddc090,SET_000438,1
IP,42.157.165.161,3,Xiaomao Camera_selfdata|Xiaomi Camera3_selfdata|xiaomitv_speaker,2,xiaomao|xiaomi,TRUE,176,1b9aeb92e92b208d094e7483f2329b86c847b1a5,SET_000439,2
IP,110.43.39.72,3,Xiaomao Camera_selfdata|Xiaomi Camera3_selfdata|xiaomitv_speaker,2,xiaomao|xiaomi,TRUE,169,ba22a0f70018c1c7a7e98b9213b4b5c9b9191147,SET_000440,2
IP,182.40.120.203,2,Xiaojingyu Clock_selfdata|Xiaomi Speaker_selfdata,2,xiaojingyu|xiaomi,TRUE,4,870a015a06f924f1a3d093e101ea5b7ef07d608a,SET_000441,1
IP,42.157.163.119,2,Xiaobai Y2camera_selfdata|Xiaomi Camera_selfdata,2,xiaobai|xiaomi,TRUE,2,8656f9e48dfcb8cd2de89a84bac64e1ed4142851,SET_000442,1
IP,221.204.14.109,2,Xiaojingyu Clock_selfdata|Xiaomi Sound_selfdata,2,xiaojingyu|xiaomi,TRUE,5,fe9187e92f84eff2bf2e9f20323e8af7c89747f1,SET_000443,2
IP,183.84.6.23,2,Xiaomao Camera_selfdata|xiaobaismart_camera,2,xiaobai|xiaomao,TRUE,4,130d8704395188c62ad34f65dc4725cd91819134,SET_000444,1
IP,223.109.149.136,2,Lenovo Camera_selfdata|Xiaopai Camera_selfdata,2,lenovo|xiaopai,TRUE,2,0380094c4d70a4ee45c0c72653f68d9df4666561,SET_000446,1
IP,220.181.106.197,2,Mijia Plug_selfdata|Xiaomi Camera_selfdata,2,mijia|xiaomi,TRUE,3,0cdee3586e30cc1d95166f0bd430198acd6ce746,SET_000447,1
IP,47.100.75.119,2,Lenovo Camera_selfdata|Xiaopai Camera_selfdata,2,lenovo|xiaopai,TRUE,2,2301300f481b9d685c9f6e20bd5352a1c5d6abfc,SET_000448,1
IP,47.103.184.125,2,Xiaopai Camera_selfdata|deebot_cleaner,2,deebot|xiaopai,TRUE,2,41ab92b073b95ce15e909376461360414ffc55ff,SET_000449,1
IP,223.109.147.174,2,Lenovo Camera_selfdata|Xiaopai Camera_selfdata,2,lenovo|xiaopai,TRUE,2,56298e95f05996d6f69fa9ce2e85bbba8a2caeb5,SET_000450,1
IP,121.36.118.198,2,Dalen Light_selfdata|Xiaotun Camera_selfdata,2,dalen|xiaotun,TRUE,3,cddc47598fb98c5ac1d527f8fced6512b39db1ea,SET_000451,1
IP,49.4.38.90,2,Huawei Sound_selfdata|Xiaotun Camera_selfdata,2,huawei|xiaotun,TRUE,4,d974ffb3a42e61c112052cc4ad681afc38453f56,SET_000452,1
IP,49.4.17.196,2,Dalen Light_selfdata|Xiaotun Camera_selfdata,2,dalen|xiaotun,TRUE,4,47c5de586dba1bfbecf4d15b192d7b3940e7d1d3,SET_000453,1
IP,49.4.45.21,2,Dalen Light_selfdata|Xiaotun Camera_selfdata,2,dalen|xiaotun,TRUE,4,a69bfe006ecfb9b532c8d2707a2dc769018f5025,SET_000454,1
IP,123.6.106.233,2,Cubetoou Camera_selfdata|Xiaotun Camera_selfdata,2,cubetoou|xiaotun,TRUE,2,ac8bb88f23507c827ed394bc9b93198b4ec9be18,SET_000456,1
IP,221.234.43.157,2,Cubetoou Camera_selfdata|Xiaotun Camera_selfdata,2,cubetoou|xiaotun,TRUE,3,c4945017a9000096ec4a85b541b01c47eb450a56,SET_000457,1
IP,128.138.141.172,2,Fos Camera_Our2|Wansview Camera Wired_Mon(uk),2,foscam|wansview,TRUE,31,dab18eeb3f50d11de418771e64398b7744b818c8,SET_000458,1
IP,69.164.202.202,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,4,92351c8fec0ea8bfc63adccd733288bf3ebbeefc,SET_000459,2
IP,45.127.112.2,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,3,ba4c879b5d6d3cec0e6867453760103abf8da5ab,SET_000460,2
IP,204.9.54.119,2,Amazon Echo Gen1_UNSW|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,13,acdd5025dc3a41426b62f7d8cb0782ca88d39caf,SET_000461,2
IP,162.210.111.4,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,7,67f23739c1a2dfa8b7193236e60e57246b545967,SET_000462,2
IP,108.61.73.244,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,3,968c2c655031e900b8e04740e2bc2319e8e90063,SET_000463,1
IP,96.126.100.203,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,3,689e1ddcdd3a42baa681ee0804909e0383f24f52,SET_000464,1
IP,4.53.160.75,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,6,08e9916884f02d6cb33574b727b4f62391bd86b1,SET_000465,2
IP,96.244.96.19,2,Amazon Echo Gen1_UNSW|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,40,354dd16316652894fa3d601777b2a3a7a9f68cc1,SET_000466,2
IP,72.5.72.15,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,3,99adcbc67c80ecb8b0654e83f79b24d1e3eb7190,SET_000467,2
IP,129.6.15.28,2,Fos Camera_Our2|Logitech Logi Circle_YT,2,foscam|logitech,TRUE,2329,b0d5f751f721eeb37219cd83807a8b679286ed77,SET_000468,2
IP,34.225.6.20,2,Amazon Echo Gen1_YT|Logitech Logi Circle_YT,2,amazon|logitech,TRUE,4,099dae384a1ad47d86a4b9003069b723c3906483,SET_000469,1
IP,205.251.243.55,14,Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen1_Mon(us)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Fire TV_Mon(uk)|Amazon Fire TV_Mon(us)|Amazon Fire TV_YT|Cloud Camera_Mon(us),2,amazon|unknown,TRUE,80,7bf623fb6289dcbbd2954011152f1077cdd21dda,SET_000470,1
IP,72.21.207.142,5,Allure Speaker_Mon(uk)|Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen3_Mon(us)|Amazon Fire TV_YT,2,amazon|harman kardon,TRUE,22,bf032b166baf51b271b410e82448a396012c03b7,SET_000471,1
IP,52.46.156.47,13,Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen1_YT|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Fire TV_Mon(us)|Amazon Fire TV_YT|Cloud Camera_Mon(us),2,amazon|unknown,TRUE,177,5327f3c5c9b865455c8d893c759629e62ecf3397,SET_000472,1
IP,143.204.199.246,4,Allure Speaker_Mon(uk)|Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen3_Mon(uk),2,amazon|harman kardon,TRUE,24,f5f6d99e80a1f44a431ed247c15e18187eaeb221,SET_000473,1
IP,52.94.240.240,10,Allure Speaker_Mon(uk)|Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Fire TV_YT,2,amazon|harman kardon,TRUE,61,bf50d915b9a7cb35a3f728f785602e570af93310,SET_000474,1
IP,52.119.168.148,15,Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen1_Mon(us)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Echo Look_Our2|Amazon Fire TV_Mon(us)|Amazon Fire TV_YT|Amazon T-echodot_IoTLS|Cloud Camera_Mon(us),2,amazon|unknown,TRUE,308,056149da2e186fce707daaa6c821a6b69d8c7b14,SET_000475,1
IP,72.21.195.82,15,Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen1_Mon(us)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen1_YT|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Fire TV_Mon(uk)|Amazon Fire TV_Mon(us)|Amazon T-echodot_IoTLS|Cloud Camera_Mon(us),2,amazon|unknown,TRUE,117,fd635f9c4af2e39802745448fdf74757e8c690c4,SET_000476,1
IP,52.46.157.6,11,Amazon Echo Gen1_Mon(uk)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Look_Our|Amazon Echodot3a_IoTLS|Amazon Fire TV_IoTLS|Amazon Fire TV_Mon(uk)|Cloud Camera_Mon(us),2,amazon|unknown,TRUE,30,9f570736e68d1981f7580bab39e1c03e9c2209a8,SET_000477,1
IP,52.119.162.179,12,Amazon Echo Gen1_Mon(us)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Echo Look_Our2|Amazon Fire TV_Mon(uk)|Amazon Fire TV_Mon(us)|Cloud Camera_Mon(us),2,amazon|unknown,TRUE,195,e659a43986e71b61fea5da0b6d9cf14664d04c62,SET_000478,1
IP,72.21.207.87,13,Amazon Echo Gen1_Mon(us)|Amazon Echo Gen1_Our|Amazon Echo Gen1_Our2|Amazon Echo Gen1_YT|Amazon Echo Gen2_Mon(uk)|Amazon Echo Gen2_Mon(us)|Amazon Echo Gen2_Our|Amazon Echo Gen3_Mon(uk)|Amazon Echo Gen3_Mon(us)|Amazon Echo Look_Our|Amazon Fire TV_YT|Amazon T-echodot_IoTLS|Cloud Camera_Mon(us),2,amazon|unknown,TRUE,191,a59a99f573d154ca47af03edf6b4ab6b9e9c267f,SET_000479,1
